,0,normalised,cleaned,threshold
0,242384082644.0,0.0,0j,0.0
1,33421546281.457592,0.6353684907603643,0j,0.0
2,34941279400.42245,0.6642597494120012,0j,0.0
3,34123306110.66046,0.6487094678594476,0j,0.0
4,14561614838.201729,0.276827145125688,0j,0.0
5,9096867507.813673,0.17293822764547734,0j,0.0
6,20491322344.117947,0.3895553018948631,0j,0.0
7,16433800210.799929,0.3124187836631097,0j,0.0
8,10739964854.507458,0.20417473216114032,0j,0.0
9,4514656242.195658,0.0858269781639981,0j,0.0
10,52601831484.373795,1.0,(-5032433128.601096-52360550916.85549j),1.0
11,5956774327.484408,0.11324271720945614,0j,0.0
12,10854253416.180315,0.20634744285291173,0j,0.0
13,12920304722.234089,0.24562461719745005,0j,0.0
14,17794242480.59128,0.33828180461506063,0j,0.0
15,4566735834.519584,0.08681705000853829,0j,0.0
16,10881192262.918459,0.20685957039634426,0j,0.0
17,7638181520.584954,0.14520752044259136,0j,0.0
18,10424598071.686752,0.19817937470073727,0j,0.0
19,23633563441.058346,0.44929164582566045,0j,0.0
20,34010099322.980637,0.646557322497105,0j,0.0
21,8011139574.304667,0.15229773086293588,0j,0.0
22,6698552498.598091,0.1273444727982143,0j,0.0
23,7708755523.237041,0.146549184804089,0j,0.0
24,7134232080.404007,0.13562706618919426,0j,0.0
25,2063522636.3432558,0.03922910244971713,0j,0.0
26,7715879164.403015,0.1466846105291056,0j,0.0
27,21585344344.970158,0.4103534750759092,0j,0.0
28,6887488624.215942,0.13093628928608655,0j,0.0
29,21752864519.22923,0.4135381583755551,0j,0.0
30,10578199760.949787,0.20109945723262904,0j,0.0
31,5044781419.206473,0.09590505267302538,0j,0.0
32,5210697682.188138,0.09905924442452271,0j,0.0
33,4117003634.841266,0.078267305883908,0j,0.0
34,1143720100.536238,0.021742971076510863,0j,0.0
35,5952136548.069768,0.11315454956806864,0j,0.0
36,7209171684.876468,0.1370517238932653,0j,0.0
37,2555033409.111947,0.048573088369954574,0j,0.0
38,3873269682.7032332,0.07363374189459257,0j,0.0
39,10051401432.48703,0.19108462859269373,0j,0.0
40,1432190409.255025,0.027227006528859735,0j,0.0
41,3244617672.6698008,0.06168259889645983,0j,0.0
42,9540581580.285698,0.18137356268896984,0j,0.0
43,10310527222.22275,0.19601080288023154,0j,0.0
44,6426822924.392843,0.12217869117926117,0j,0.0
45,4243063896.4144273,0.08066380535960799,0j,0.0
46,7452824473.524135,0.14168374490416963,0j,0.0
47,7561981396.477071,0.1437588993212808,0j,0.0
48,4663695922.344445,0.08866033350435469,0j,0.0
49,2600004070.618035,0.049428014144154035,0j,0.0
50,2229993330.4898252,0.04239383435065906,0j,0.0
51,4834740761.249194,0.0919120233044629,0j,0.0
52,3646453077.108799,0.0693217892649239,0j,0.0
53,9086944282.001871,0.17274957973091282,0j,0.0
54,6796340371.447954,0.129203493103979,0j,0.0
55,3331275719.570207,0.06333003292023806,0j,0.0
56,3056358815.162376,0.058103657779868666,0j,0.0
57,13581780820.640776,0.25819977056645754,0j,0.0
58,2009073624.8110232,0.038193986181029656,0j,0.0
59,639479962.5653433,0.012156990441583975,0j,0.0
60,7779316260.15701,0.14789059697413728,0j,0.0
61,1905408098.1969874,0.03622322729890154,0j,0.0
62,2621571038.340516,0.049838018265947547,0j,0.0
63,2605477015.767373,0.0495320589082791,0j,0.0
64,3272260428.90948,0.06220810828386378,0j,0.0
65,4749033077.121085,0.09028265638491809,0j,0.0
66,1086323073.0600555,0.02065181082873065,0j,0.0
67,2756673995.6030507,0.0524064261226715,0j,0.0
68,5520730033.721764,0.10495319037250221,0j,0.0
69,2793085162.027417,0.053098629519338074,0j,0.0
70,3478585552.127518,0.06613050256930478,0j,0.0
71,2561227904.2522597,0.04869085033689584,0j,0.0
72,3505199581.9739637,0.06663645510166769,0j,0.0
73,6027021463.645558,0.11457816759547584,0j,0.0
74,3943271921.587285,0.07496453660094889,0j,0.0
75,1764594061.541291,0.033546247568689534,0j,0.0
76,8009818482.597651,0.1522726159254948,0j,0.0
77,450484281.9344731,0.008564041768551283,0j,0.0
78,2981975292.5198984,0.056689571605614934,0j,0.0
79,3097874444.0054,0.058892900809464646,0j,0.0
80,3878347652.4235883,0.07373027788159263,0j,0.0
81,4390462641.072588,0.08346596529394312,0j,0.0
82,4079602822.303573,0.07755628857743259,0j,0.0
83,3792709163.6043205,0.07210222641641299,0j,0.0
84,5910951013.026091,0.11237158186748748,0j,0.0
85,4219652729.929308,0.08021874164557982,0j,0.0
86,6440246324.918867,0.12243388002244834,0j,0.0
87,3341722751.672758,0.0635286387825768,0j,0.0
88,3790528650.164695,0.07206077323164559,0j,0.0
89,2485180675.1504197,0.04724513586354274,0j,0.0
90,6290332764.148104,0.11958391156050804,0j,0.0
91,2605511489.561677,0.04953271428078859,0j,0.0
92,6967582912.389845,0.13245894136708292,0j,0.0
93,5452397295.809158,0.10365413412323636,0j,0.0
94,997352437.9963022,0.01896041278130366,0j,0.0
95,5707558347.210429,0.10850493578167425,0j,0.0
96,1671478909.4311042,0.03177605916492933,0j,0.0
97,5646464679.444989,0.10734349964834135,0j,0.0
98,1448158910.7870462,0.027530579638034937,0j,0.0
99,2298403521.743918,0.04369436304564215,0j,0.0
100,3276762944.9264107,0.06229370446730215,0j,0.0
101,2257762064.2330885,0.0429217386642477,0j,0.0
102,6053680811.280866,0.11508498165276256,0j,0.0
103,3929237018.776165,0.0746977226438096,0j,0.0
104,4983756470.72469,0.09474492294446428,0j,0.0
105,2987916045.696784,0.05680250974881724,0j,0.0
106,2233874122.0177164,0.042467611088433756,0j,0.0
107,1637452306.5874686,0.031129188098210987,0j,0.0
108,4085667373.1007338,0.07767158020561406,0j,0.0
109,1777508792.986231,0.033791766233734054,0j,0.0
110,693241671.0284222,0.013179040566949853,0j,0.0
111,3103658020.78102,0.059002850912197057,0j,0.0
112,5444814680.602108,0.1035099829598058,0j,0.0
113,2141304933.8128867,0.040707801865206825,0j,0.0
114,3066961652.6560826,0.05830522561875383,0j,0.0
115,5543601342.983651,0.10538799099857322,0j,0.0
116,2774499579.175139,0.05274530374478212,0j,0.0
117,3152536908.176402,0.05993207497181753,0j,0.0
118,1730670939.377653,0.03290134374678144,0j,0.0
119,3871004713.5924582,0.07359068314460498,0j,0.0
