,0,normalised,cleaned,threshold
0,181053692018.0,0.0,0j,0.0
1,25921124416.43523,0.5882106288142959,0j,0.0
2,27949061925.66113,0.6342292497018039,0j,0.0
3,23785146306.525208,0.5397403152978373,0j,0.0
4,9358927462.610533,0.21237584139363486,0j,0.0
5,8263597375.464054,0.1875202529951956,0j,0.0
6,15957857476.222216,0.3621209184377064,0j,0.0
7,12908624933.036175,0.2929267367805537,0j,0.0
8,10350649037.446629,0.23488031156134012,0j,0.0
9,5714630934.152725,0.12967827325763343,0j,0.0
10,44067759313.84741,1.0,(3908248008.3886757-43894111318.58249j),1.0
11,3658216569.2802796,0.08301344625277461,0j,0.0
12,13089654882.974827,0.29703472758284,0j,0.0
13,7984931228.893051,0.18119666970187764,0j,0.0
14,15418469528.63644,0.34988095080639814,0j,0.0
15,4769236253.817559,0.10822506812409956,0j,0.0
16,7762229457.239962,0.17614304829882368,0j,0.0
17,6796146787.331783,0.15422038454304232,0j,0.0
18,6663073406.036979,0.1512006398733153,0j,0.0
19,16524809041.040176,0.37498636868173113,0j,0.0
20,28981560903.478848,0.6576590540280084,0j,0.0
21,7767553100.682984,0.17626385415611967,0j,0.0
22,5747682491.952488,0.13042829001170464,0j,0.0
23,2771065070.066562,0.06288191442481193,0j,0.0
24,5473631372.448534,0.12420943242123397,0j,0.0
25,1167047990.4674525,0.02648303450501807,0j,0.0
26,6895932784.742613,0.1564847610161042,0j,0.0
27,18403976851.088436,0.4176290589230244,0j,0.0
28,3873097222.833171,0.08788958828719316,0j,0.0
29,15177143646.417429,0.34440470499820297,0j,0.0
30,9241915388.388094,0.20972056515439866,0j,0.0
31,6359080726.0221,0.1443023386039028,0j,0.0
32,4363645099.474984,0.09902126106293305,0j,0.0
33,3328924020.9446254,0.07554103210095771,0j,0.0
34,1969828819.2894766,0.0446999994998724,0j,0.0
35,3196643054.370252,0.07253926916510527,0j,0.0
36,4439370865.781841,0.10073965490654883,0j,0.0
37,4115279143.3352723,0.0933852595959452,0j,0.0
38,3409912516.7619348,0.07737884952299896,0j,0.0
39,9596443899.32652,0.21776564201917636,0j,0.0
40,1255310898.625794,0.02848592526989085,0j,0.0
41,2601256381.51723,0.05902856015417687,0j,0.0
42,5849297382.576768,0.13273416832742715,0j,0.0
43,8498477240.3568535,0.192850223671036,0j,0.0
44,3671880228.2212152,0.08332350646808132,0j,0.0
45,1869173144.2671247,0.04241588801815423,0j,0.0
46,4945816080.073968,0.1122320752650531,0j,0.0
47,5141253493.424493,0.11666700493684862,0j,0.0
48,5139758500.935512,0.11663308007857902,0j,0.0
49,3169438183.886758,0.07192192735088361,0j,0.0
50,1817477855.1663704,0.04124280161880761,0j,0.0
