,0,normalised,cleaned,threshold
0,54654827665.0,0.0,0j,0.0
1,5899940558.502612,0.4200791818526093,0j,0.0
2,5771764285.393013,0.4109529570361236,0j,0.0
3,3772737433.095848,0.268621088386329,0j,0.0
4,1825694197.8054945,0.12999048334850244,0j,0.0
5,2586859102.1531067,0.18418586499729925,0j,0.0
6,1592761772.3256176,0.11340555986456743,0j,0.0
7,1376092248.8485692,0.09797856441400082,0j,0.0
8,3556459063.779478,0.25322194333834974,0j,0.0
9,3029898427.348861,0.2157305213224469,0j,0.0
10,14044829673.498768,1.0,(5483669858.840548-12930065948.66535j),1.0
11,2845238057.0005765,0.20258259609721468,0j,0.0
12,3835534612.4834094,0.2730922838972331,0j,0.0
13,1701210682.7258043,0.12112718504061491,0j,0.0
14,3373783753.506809,0.24021535553918552,0j,0.0
15,1733175859.996288,0.12340312415939247,0j,0.0
16,1965016052.8771057,0.13991028005023803,0j,0.0
17,1476642456.6247373,0.10513779739251794,0j,0.0
18,3020147064.636517,0.21503621865455883,0j,0.0
19,2946316227.136146,0.20977942030123437,0j,0.0
20,10021078147.03559,0.7135065629129268,0j,0.0
21,2108926464.816724,0.15015678465621152,0j,0.0
22,3220077442.5878386,0.22927137725734137,0j,0.0
23,772055749.9996771,0.05497081616137157,0j,0.0
24,1967190350.8167982,0.14006509132173356,0j,0.0
25,973989991.528726,0.06934865101045339,0j,0.0
26,1315865861.595871,0.09369041079072553,0j,0.0
27,2515311829.144501,0.17909165775720662,0j,0.0
28,1331741991.3620107,0.09482080041703024,0j,0.0
29,2001062578.609177,0.14247681354121283,0j,0.0
30,2219419212.6261144,0.15802393223849082,0j,0.0
31,757352528.1495154,0.05392393825740487,0j,0.0
32,388743997.53277147,0.02767879757675479,0j,0.0
33,1889317495.0175269,0.13452049892655416,0j,0.0
34,1421579936.2496972,0.10121731407907927,0j,0.0
35,886708589.601717,0.06313416468658571,0j,0.0
36,624824992.2593042,0.04448790101301751,0j,0.0
37,696209113.3592682,0.04957049174280463,0j,0.0
38,2059574270.4215424,0.14664287985690275,0j,0.0
39,2086579177.8276446,0.14856564489100335,0j,0.0
40,441536541.5274473,0.03143765725835636,0j,0.0
41,217366556.21167797,0.01547662458462046,0j,0.0
42,732108978.7139878,0.05212658293004482,0j,0.0
43,3472768656.7768993,0.24726313793108343,0j,0.0
44,1047654686.8097498,0.0745936199416197,0j,0.0
45,1768345257.071623,0.12590720558244428,0j,0.0
46,629016256.1535317,0.04478632142762289,0j,0.0
47,1858819957.0256,0.13234905657368085,0j,0.0
48,1101733994.6107183,0.07844409795083407,0j,0.0
49,1519960114.892063,0.10822203972755044,0j,0.0
50,1409966065.078157,0.10039039973112855,0j,0.0
51,800241299.0572942,0.05697764356425568,0j,0.0
52,1985322805.4590013,0.1413561325848695,0j,0.0
53,1728181712.4420607,0.12304753796359467,0j,0.0
54,136843712.27987346,0.009743351500950152,0j,0.0
55,1450770556.1039639,0.10329570310428379,0j,0.0
56,641255870.8239911,0.04565778907479232,0j,0.0
57,2554324060.2266154,0.1818693511852534,0j,0.0
58,524661594.3649058,0.03735620912191562,0j,0.0
59,144281368.404666,0.010272916920944293,0j,0.0
60,1094465624.6281815,0.07792658580212845,0j,0.0
61,608546148.0508927,0.04332883788538641,0j,0.0
62,410110061.0791971,0.02920007366504665,0j,0.0
63,689471664.6058967,0.04909078149284095,0j,0.0
64,595354672.4590895,0.04238959718980901,0j,0.0
65,1184032197.1994169,0.08430377759821259,0j,0.0
66,990095354.0442716,0.0704953621411647,0j,0.0
67,1683865762.1099234,0.11989221665587123,0j,0.0
68,636095655.9960725,0.045290378793010455,0j,0.0
69,681232636.8476454,0.048504157948819085,0j,0.0
70,553183827.5094502,0.039387008626616135,0j,0.0
71,1411410549.848607,0.10049324788265691,0j,0.0
72,718448822.790551,0.05115397192364634,0j,0.0
73,1538856844.3619454,0.10956749780067601,0j,0.0
74,1702599589.1601226,0.12122607598244947,0j,0.0
75,605993133.1317433,0.04314706174580341,0j,0.0
76,1574142917.2935355,0.11207988661220937,0j,0.0
77,1243425966.1417027,0.08853264831597972,0j,0.0
78,635789266.5926611,0.04526856369019084,0j,0.0
79,1107978694.158162,0.07888872417219915,0j,0.0
80,196119297.28556755,0.01396380745404308,0j,0.0
81,1246747147.6674778,0.08876911836246536,0j,0.0
82,1389679222.2326567,0.09894596478124948,0j,0.0
83,1038949662.8158089,0.07397381719596118,0j,0.0
84,1044293436.2114049,0.07435429695398053,0j,0.0
85,818894017.7734926,0.05830572793051853,0j,0.0
86,1035023599.8446983,0.07369427924054413,0j,0.0
87,1781702786.4681234,0.12685826940500558,0j,0.0
88,624122747.2755545,0.04443790076381016,0j,0.0
89,1401960172.45588,0.09982037554369512,0j,0.0
90,972076475.705977,0.06921240757658963,0j,0.0
91,1886187042.7547948,0.13429760891396547,0j,0.0
92,1693064548.4322174,0.1205471755650313,0j,0.0
93,2157805285.3581324,0.1536369849632069,0j,0.0
94,1046347133.6176122,0.07450052139770466,0j,0.0
95,1526827504.7842615,0.10871100186179096,0j,0.0
96,666434057.1387361,0.04745049051012933,0j,0.0
97,1690921834.9123497,0.1203946131225041,0j,0.0
98,490548728.31911576,0.03492735331954461,0j,0.0
99,244719474.32525846,0.017424168182475035,0j,0.0
100,686262790.3485013,0.0488623077888522,0j,0.0
101,973018289.308709,0.06927946525009843,0j,0.0
102,1859880251.4974236,0.13242455015362967,0j,0.0
103,865446266.8176293,0.06162027500060343,0j,0.0
104,1545027745.206688,0.11000686951170405,0j,0.0
105,602216058.6833125,0.04287813185941556,0j,0.0
106,871012541.3677785,0.06201659696958054,0j,0.0
107,542870900.4943309,0.03865272225541301,0j,0.0
108,568441394.9995786,0.040473356260928704,0j,0.0
109,1053559598.015754,0.07501405303645076,0j,0.0
110,463434833.1026979,0.03299682829028212,0j,0.0
111,295275205.3484189,0.02102376548614004,0j,0.0
112,1132860597.8084211,0.08066033011037643,0j,0.0
113,530297760.55549634,0.037757507416135976,0j,0.0
114,1107376355.152854,0.0788458372864689,0j,0.0
115,1631962320.6864853,0.11619666159183403,0j,0.0
116,948376490.5430735,0.06752495491864655,0j,0.0
117,888065847.623641,0.06323080224314398,0j,0.0
118,446756758.4250005,0.03180933972221729,0j,0.0
119,714648220.1958839,0.050883366819631556,0j,0.0
120,937646504.4915181,0.06676097370271183,0j,0.0
121,1396888023.8918693,0.09945923563086433,0j,0.0
122,540802390.3405254,0.038505443135488295,0j,0.0
123,1257896053.8610735,0.08956292693492762,0j,0.0
124,534473319.7690902,0.0380548096483925,0j,0.0
125,839199257.6898205,0.05975147276248627,0j,0.0
126,490150325.51883674,0.03489898680962311,0j,0.0
127,780827920.1811872,0.05559539975444015,0j,0.0
128,261711982.05633005,0.018634044565891406,0j,0.0
129,1035233351.8016815,0.07370921370125738,0j,0.0
130,1312312761.193312,0.09343742798600961,0j,0.0
131,983510484.6448246,0.07002651562949272,0j,0.0
132,471115423.2499057,0.03354369075324956,0j,0.0
133,695923389.1108525,0.04955014801097891,0j,0.0
134,592077050.7172433,0.04215622862514561,0j,0.0
135,406932613.824752,0.028973837581853654,0j,0.0
136,1152984374.3104687,0.08209315464224094,0j,0.0
137,792509180.4996935,0.05642711224865059,0j,0.0
138,704544765.9227742,0.050163995028873996,0j,0.0
139,364959415.5315599,0.025985321574970962,0j,0.0
140,666107359.5789514,0.04742722945482432,0j,0.0
141,656877065.7199558,0.046770027190818776,0j,0.0
142,503861820.19631886,0.03587525316501754,0j,0.0
143,781351557.5356369,0.05563268303708742,0j,0.0
144,1177646594.703709,0.08384911900539554,0j,0.0
145,621614289.524504,0.04425929712037945,0j,0.0
146,1450799104.7353919,0.10329773578336156,0j,0.0
147,743448341.8032935,0.05293395214369231,0j,0.0
148,649044405.492949,0.04621233725017206,0j,0.0
149,553724525.0943582,0.03942550660754418,0j,0.0
150,1794269241.5479186,0.12775300827845074,0j,0.0
151,1515986159.6245868,0.10793909181291858,0j,0.0
152,272248108.8676686,0.019384222891743175,0j,0.0
153,228628036.48834696,0.016278448496940188,0j,0.0
154,204438269.59456345,0.01455612309633905,0j,0.0
155,747999964.6497363,0.053258030324222425,0j,0.0
156,1097043053.7436354,0.07811010024661597,0j,0.0
