,0,normalised,cleaned,threshold
0,265407659910.0,0.0,0j,0.0
1,37360803692.36747,0.6404114111741438,0j,0.0
2,38987955882.42769,0.6683028569474168,0j,0.0
3,38431980044.40713,0.6587727281542235,0j,0.0
4,16499253629.47771,0.28281806749067745,0j,0.0
5,9874333001.905249,0.16925855193648928,0j,0.0
6,23299001494.87985,0.3993743429382577,0j,0.0
7,18676425261.27757,0.32013754189411764,0j,0.0
8,12001866806.687656,0.20572717122691814,0j,0.0
9,4138242381.1325784,0.07093470646144517,0j,0.0
10,58338753870.53048,1.0,(-5804272018.171707-58049294823.49811j),1.0
11,6960860984.462323,0.11931795800627422,0j,0.0
12,11756879804.231655,0.20152778426367077,0j,0.0
13,14862496558.579044,0.25476198191622257,0j,0.0
14,19653427939.45499,0.33688460303885265,0j,0.0
15,4867381839.102888,0.08343307863422877,0j,0.0
16,12047369782.05721,0.20650714975492265,0j,0.0
17,8322835885.195964,0.14266392977242184,0j,0.0
18,11118835515.607687,0.19059089846662478,0j,0.0
19,25762993048.02113,0.4416102734246981,0j,0.0
20,36595693160.246925,0.6272964493115964,0j,0.0
21,9281394233.648232,0.15909483178619419,0j,0.0
22,7227137570.4992485,0.12388227534887405,0j,0.0
23,8874444430.499697,0.15211919764680776,0j,0.0
24,7773666686.876144,0.1332504753894473,0j,0.0
25,2279166265.1781693,0.039067791373059796,0j,0.0
26,8160243619.911486,0.13987689277733426,0j,0.0
27,23319861744.879734,0.3997319139972176,0j,0.0
28,7573920569.047881,0.12982657438752404,0j,0.0
29,23571730638.716087,0.40404926527961416,0j,0.0
30,11677797735.265537,0.2001722176168133,0j,0.0
31,5511902264.486247,0.09448097360321843,0j,0.0
32,6188910285.535688,0.10608574703653353,0j,0.0
33,4733892130.948572,0.08114489626320033,0j,0.0
34,1148096309.6718705,0.019679822305080558,0j,0.0
35,7089431660.715069,0.12152182195129571,0j,0.0
36,7497330162.933504,0.1285137179921963,0j,0.0
37,2380621221.418786,0.04080685759421654,0j,0.0
38,3477475434.4252353,0.059608325576214684,0j,0.0
39,10995667413.330767,0.18847964147011326,0j,0.0
40,1402511415.9928014,0.024040818888681693,0j,0.0
41,3716491958.6163344,0.0637053709934264,0j,0.0
42,10499537852.65613,0.17997535353527525,0j,0.0
43,11449800388.550766,0.19626405483327564,0j,0.0
44,6616499350.141532,0.1134151642118606,0j,0.0
45,5023145278.24501,0.08610306091543767,0j,0.0
46,7926251219.206481,0.1358659671887573,0j,0.0
47,8476614376.725781,0.14529988754195347,0j,0.0
48,5240738724.656639,0.08983288769395487,0j,0.0
49,3115084194.781205,0.053396481551430154,0j,0.0
50,2807063071.0143356,0.04811661005382409,0j,0.0
51,5389644069.716577,0.09238531357179242,0j,0.0
52,4031862075.241976,0.069111213520086,0j,0.0
53,9541172699.573591,0.1635477631344002,0j,0.0
54,7442885895.725654,0.12758047441745904,0j,0.0
55,3122552014.95148,0.0535244894308382,0j,0.0
56,3960287389.311135,0.06788433291016271,0j,0.0
57,14346740421.395391,0.24592126964581212,0j,0.0
58,2376772181.309461,0.04074088018033713,0j,0.0
59,496734644.60088956,0.00851465983835168,0j,0.0
60,8291448724.072208,0.1421259141474496,0j,0.0
61,2061711463.7203412,0.03534034114434186,0j,0.0
62,2926751842.3896217,0.050168226919705516,0j,0.0
63,2924808729.9880443,0.05013491951643308,0j,0.0
64,3557788427.98035,0.06098499182680603,0j,0.0
65,4839003074.887197,0.08294663073582711,0j,0.0
66,1172311346.526012,0.020094898652235335,0j,0.0
67,2601571704.278067,0.04459422822180365,0j,0.0
68,5893634225.578111,0.10102434204641539,0j,0.0
69,3032002909.866829,0.05197236328694414,0j,0.0
70,3776745639.742671,0.06473819526766537,0j,0.0
71,2785993620.1958737,0.047755453028337724,0j,0.0
72,3872807561.123184,0.06638481805281606,0j,0.0
73,6814217214.175808,0.11680429837939982,0j,0.0
74,4480331980.305186,0.07679855470084702,0j,0.0
75,1678896204.6111586,0.02877840360349631,0j,0.0
76,8840463771.331299,0.15153672618634753,0j,0.0
77,519449762.57745427,0.008904025679572351,0j,0.0
78,3364430616.626305,0.05767059447469326,0j,0.0
79,3358268496.3156085,0.05756496794169648,0j,0.0
80,4180754560.362427,0.07166341896230173,0j,0.0
81,4806592953.406178,0.08239108027698555,0j,0.0
82,4316335704.321209,0.07398745118725589,0j,0.0
83,4103266961.9375196,0.0703351835564363,0j,0.0
84,6443394702.812438,0.11044793169754841,0j,0.0
