,0,normalised,cleaned,threshold
0,15077368213.0,0.0,0j,0.0
1,487049215.4958731,0.07227294598102714,0j,0.0
2,399532830.72925806,0.05928644123478153,0j,0.0
3,456881036.2189778,0.06779630764170623,0j,0.0
4,212868684.3611887,0.031587458590247676,0j,0.0
5,190414615.70218924,0.028255512578192362,0j,0.0
6,88561661.0868237,0.013141612683230523,0j,0.0
7,57167593.59576774,0.008483065514448494,0j,0.0
8,234685991.08207121,0.03482491587366507,0j,0.0
9,203092495.2000397,0.030136775643505486,0j,0.0
10,845129168.0836983,0.125408219064098,(127769724.08936082-835414991.6969246j),0.125408219064098
11,201365769.0337907,0.029880547765568585,0j,0.0
12,219678990.21256837,0.03259803586098595,0j,0.0
13,226255870.86839905,0.03357397530455649,0j,0.0
14,189310600.85451132,0.028091688465741546,0j,0.0
15,124234867.12896536,0.018435138699135996,0j,0.0
16,215936009.25048536,0.032042617122439734,0j,0.0
17,87211487.37160264,0.012941261201531029,0j,0.0
18,156180271.73571062,0.02317549845751224,0j,0.0
19,274671129.5573415,0.040758287001518956,0j,0.0
20,641308598.7098767,0.09516340492313113,0j,0.0
21,93246587.14388387,0.013836806099161372,0j,0.0
22,176679757.19745904,0.026217405021117714,0j,0.0
23,112731882.39693372,0.016728217575544234,0j,0.0
24,114312150.1618189,0.016962712577637245,0j,0.0
25,37296400.72988528,0.005534390918776831,0j,0.0
26,195722751.706538,0.029043183750830752,0j,0.0
27,236612792.3898206,0.035110832783908655,0j,0.0
28,82544493.52932058,0.0122487287363804,0j,0.0
29,188201783.360517,0.027927151691434907,0j,0.0
30,212000648.31947622,0.03145865123370897,0j,0.0
31,7472256.426003964,0.0011088037262992846,0j,0.0
32,20357752.24444113,0.0030208748550383294,0j,0.0
33,88968174.5204008,0.013201934972006963,0j,0.0
34,91584459.34555109,0.013590163934960028,0j,0.0
35,68733922.49988827,0.010199386242396325,0j,0.0
36,142881784.5907393,0.021202143789279457,0j,0.0
37,85616009.90748641,0.012704509241134953,0j,0.0
38,50117229.626855396,0.0074368661611593214,0j,0.0
39,87688136.12889361,0.013011990829649907,0j,0.0
40,107651977.19116135,0.015974413436568802,0j,0.0
