,0,normalised,cleaned,threshold
0,11031241233.0,0.0,0j,0.0
1,421780163.9919866,0.0829594237927544,0j,0.0
2,322715431.70072335,0.06347450294848536,0j,0.0
3,401298173.07320523,0.07893084608851031,0j,0.0
4,148051892.58738187,0.029120145395716893,0j,0.0
5,138447125.23793316,0.02723099547118686,0j,0.0
6,75577063.66553922,0.014865160073674229,0j,0.0
7,56041293.01045215,0.011022693274016447,0j,0.0
8,185028638.4584517,0.03639305624615068,0j,0.0
9,163977371.8967984,0.032252508413048664,0j,0.0
10,668548152.636633,0.13149591719893972,(57688779.37894209-666054530.14571j),0.13149591719893972
11,183090980.14412937,0.03601194060585596,0j,0.0
12,163614528.92699245,0.0321811412737848,0j,0.0
13,189796385.38752085,0.037330818549341324,0j,0.0
14,150580088.5182304,0.029617413156422603,0j,0.0
15,120375644.41934927,0.023676538045777885,0j,0.0
16,173062979.07231382,0.03403954535891697,0j,0.0
17,75617667.79817805,0.014873146450784618,0j,0.0
18,116017839.02248639,0.02281940664039589,0j,0.0
19,200578930.3529854,0.03945162411043784,0j,0.0
20,517835483.94364583,0.10185242701034931,0j,0.0
21,75601386.57846028,0.014869944117622134,0j,0.0
22,140506495.62436846,0.027636050509853356,0j,0.0
23,107756914.79123951,0.021194575572634097,0j,0.0
24,88590641.80679776,0.017424784817196552,0j,0.0
25,54067450.18199554,0.010634460545961146,0j,0.0
26,170211722.35920936,0.03347873516868512,0j,0.0
27,212170325.2027326,0.04173152136446707,0j,0.0
28,76711228.3979975,0.015088237545597707,0j,0.0
29,162948528.70488483,0.0320501465059205,0j,0.0
30,183742511.37379414,0.036140089485320576,0j,0.0
31,29530578.44654254,0.005808333300943109,0j,0.0
32,28810168.645849064,0.00566663677971619,0j,0.0
33,50952576.8312004,0.010021799922181123,0j,0.0
34,81128290.5661741,0.015957024092742366,0j,0.0
35,60675776.14473692,0.01193424408465345,0j,0.0
36,114911761.0097264,0.022601853510964828,0j,0.0
37,61229531.82418205,0.012043161610916267,0j,0.0
