,0,normalised,cleaned,threshold
0,9271403847.0,0.0,0j,0.0
1,329903466.01723385,0.07834022563692454,0j,0.0
2,271624294.41463447,0.06450101531155567,0j,0.0
3,323085500.25613725,0.07672120361646104,0j,0.0
4,138292072.21430194,0.032839400785502286,0j,0.0
5,117810229.70182286,0.027975698735752546,0j,0.0
6,60937769.857005015,0.014470531934815649,0j,0.0
7,44977512.30067808,0.010680543932322926,0j,0.0
8,151418534.44721353,0.03595646416636153,0j,0.0
9,144823853.1978853,0.03439046419881654,0j,0.0
10,534960040.80421495,0.1270337981267262,(40681270.11807316-533410985.56256574j),0.1270337981267262
11,149405302.8254976,0.03547839395567639,0j,0.0
12,136205676.2326938,0.03234395666683208,0j,0.0
13,158763123.44193268,0.037700540292638765,0j,0.0
14,113530233.58153552,0.026959353361039336,0j,0.0
15,91197543.80350375,0.021656141553622155,0j,0.0
16,144295215.32950756,0.03426493168959831,0j,0.0
17,59491247.2704127,0.014127034768233501,0j,0.0
18,98836294.3636256,0.023470070487708796,0j,0.0
19,162595093.22271743,0.03861049550130842,0j,0.0
20,420472216.2282109,0.0998470512936503,0j,0.0
21,55134194.21892472,0.013092391139640076,0j,0.0
22,112243612.71910954,0.026653827111532274,0j,0.0
23,86120503.78648542,0.02045052687699389,0j,0.0
24,82342812.13031338,0.0195534607736757,0j,0.0
25,48889847.186420016,0.011609582967336348,0j,0.0
26,138484195.44792786,0.0328850231539304,0j,0.0
27,170756344.95279303,0.04054849969911962,0j,0.0
28,61126101.11909728,0.014515253846182363,0j,0.0
29,134106008.19665138,0.03184536091186172,0j,0.0
30,150570060.08015397,0.035754981974722114,0j,0.0
31,25760836.79173434,0.006117273611047879,0j,0.0
32,25090702.9929627,0.00595814089978392,0j,0.0
33,45600132.272446506,0.010828393815997218,0j,0.0
34,59078754.79554524,0.014029082618943376,0j,0.0
35,31986086.394930135,0.00759554682972045,0j,0.0
36,93662128.62864618,0.022241391941057953,0j,0.0
37,42937469.41300113,0.0101961070088222,0j,0.0
38,9145288.668118808,0.0021716776317160917,0j,0.0
39,49493478.69316637,0.01175292377248447,0j,0.0
40,85008781.31132473,0.02018653271348553,0j,0.0
41,88541362.08022195,0.021025393783534463,0j,0.0
42,108696160.46135414,0.025811434596946636,0j,0.0
43,152207443.88441902,0.0361438018262652,0j,0.0
44,89563275.38501777,0.021268061494321405,0j,0.0
45,12088291.719393564,0.0028705351668320694,0j,0.0
46,63177904.27720178,0.015002483411573059,0j,0.0
47,19392382.3707499,0.004604994390943146,0j,0.0
48,80988507.16456524,0.019231861980311175,0j,0.0
49,60050038.02037112,0.014259727503972391,0j,0.0
50,24747484.940973718,0.00587663893813409,0j,0.0
51,74834968.51478058,0.017770617537779365,0j,0.0
52,86785539.02524771,0.02060844886335587,0j,0.0
53,152633165.5113572,0.03624489542408485,0j,0.0
54,71588827.20729992,0.01699977555316047,0j,0.0
55,78133052.62789635,0.018553794073358863,0j,0.0
56,71483938.66883922,0.016974868292048792,0j,0.0
57,170387888.58284333,0.04046100454331633,0j,0.0
58,26848751.724373773,0.006375614338187437,0j,0.0
59,33750117.47082749,0.008014440860100617,0j,0.0
60,124789956.21467818,0.029633133125582647,0j,0.0
61,62052557.72516554,0.014735254019076622,0j,0.0
62,22955196.63460584,0.005451034830295023,0j,0.0
63,99063639.59701471,0.023524056816182994,0j,0.0
64,56665753.26958396,0.013456081412596016,0j,0.0
65,113525049.5380523,0.02695812233688221,0j,0.0
66,71177656.6101816,0.016902137302364294,0j,0.0
67,67871060.48782313,0.016116939470274195,0j,0.0
68,66237081.56479659,0.015728928155748657,0j,0.0
69,18188815.150781382,0.004319190398885014,0j,0.0
70,23878651.300408393,0.005670322150182301,0j,0.0
71,24256998.698555,0.0057601660699742804,0j,0.0
72,29695545.2249979,0.0070516255601155335,0j,0.0
73,100323687.7806929,0.023823273008769432,0j,0.0
74,85455767.84945756,0.02029267596404527,0j,0.0
75,36994848.140056394,0.008784947868793769,0j,0.0
76,123513883.55315752,0.029330111694982047,0j,0.0
77,31693529.125058718,0.007526074984486026,0j,0.0
78,68101828.99866158,0.016171738704205362,0j,0.0
79,15841402.897626586,0.0037617642893775093,0j,0.0
80,37911731.57513521,0.00900267475737117,0j,0.0
81,37714586.2838353,0.008955859830598363,0j,0.0
82,67672118.94668001,0.016069697998670814,0j,0.0
83,114814571.28405868,0.027264337442062653,0j,0.0
84,105188936.78400037,0.024978594925511643,0j,0.0
85,107255988.60876718,0.02546944550162226,0j,0.0
86,66329216.43897647,0.01575080687960512,0j,0.0
87,152044271.91067693,0.036105054342357557,0j,0.0
88,85653546.87099382,0.020339641378990598,0j,0.0
89,108667836.9896998,0.02580470878958544,0j,0.0
90,104181920.30868834,0.024739464676749954,0j,0.0
91,63174123.958202675,0.015001585721570147,0j,0.0
92,110053800.83073191,0.02613382542889169,0j,0.0
93,79288871.6192674,0.018828259575866556,0j,0.0
94,47708320.3232313,0.011329012768496861,0j,0.0
95,69982632.76801634,0.016618362055723385,0j,0.0
96,36604251.84019795,0.008692195274729602,0j,0.0
97,92478947.74853054,0.02196042897259762,0j,0.0
98,30115244.009859778,0.007151288949235261,0j,0.0
99,55318910.792788215,0.013136254692363677,0j,0.0
100,61961054.68846811,0.0147135253339316,0j,0.0
101,58218808.609535865,0.013824876282281037,0j,0.0
