,0,normalised,cleaned,threshold
0,460919237448.0,0.0,0j,0.0
1,41947284212.34263,0.5544916925193225,0j,0.0
2,30545841430.354774,0.40377859096681573,0j,0.0
3,43059974745.68167,0.5692000978110255,0j,0.0
4,26349719176.390797,0.3483109969542845,0j,0.0
5,5781590316.560953,0.0764255388705216,0j,0.0
6,30064602973.29327,0.3974172083035037,0j,0.0
7,10698139991.597157,0.14141630053379972,0j,0.0
8,20094892233.2715,0.2656298498137701,0j,0.0
9,22036645978.89586,0.2912974547871138,0j,0.0
10,75649977769.28981,1.0,(-45495652686.61282-60440588374.97482j),1.0
11,15403399107.063105,0.20361405992793472,0j,0.0
12,7148293024.072993,0.0944916738227364,0j,0.0
13,7194073395.719004,0.09509683423382902,0j,0.0
14,26434196946.472473,0.34942768955053766,0j,0.0
15,6228326359.436442,0.08233084189966329,0j,0.0
16,20281133967.60546,0.268091737309652,0j,0.0
17,7871407661.271425,0.10405036317759278,0j,0.0
18,5196017645.141115,0.0686849857509204,0j,0.0
19,34026100487.4182,0.44978335077887005,0j,0.0
20,39969885955.75192,0.5283529107919678,0j,0.0
21,13838084005.909487,0.18292251252355388,0j,0.0
22,6787658136.925827,0.08972452255870039,0j,0.0
23,25624070295.826023,0.33871880800774196,0j,0.0
24,3457634113.7190785,0.045705685787031505,0j,0.0
25,10271151405.720137,0.13577203468643612,0j,0.0
26,9519611182.307434,0.12583759391627913,0j,0.0
27,18149625941.30482,0.23991581328227013,0j,0.0
28,11876449410.012396,0.15699210707281466,0j,0.0
29,20328433385.330963,0.26871697764838354,0j,0.0
30,10789004133.7564,0.14261741314266727,0j,0.0
31,4248552093.5483584,0.05616065224110433,0j,0.0
32,12337588940.550611,0.16308780655794283,0j,0.0
33,5058352520.8312845,0.06686522151080827,0j,0.0
34,9135102134.003235,0.12075485549860451,0j,0.0
35,13281507685.584965,0.1755652556315305,0j,0.0
36,5462480072.507574,0.07220729250134789,0j,0.0
37,4138659843.1922455,0.05470801136008184,0j,0.0
38,8442061010.11888,0.11159370113583753,0j,0.0
39,10240249680.126589,0.1353635517429541,0j,0.0
40,9318968876.414562,0.1231853485117296,0j,0.0
41,6920071456.333406,0.09147486437388772,0j,0.0
42,13207525732.499466,0.17458730487375074,0j,0.0
43,13259443138.301453,0.17527358935568832,0j,0.0
44,6849082990.0787115,0.09053648384360932,0j,0.0
45,528577364.4756273,0.006987145007334078,0j,0.0
46,1153956185.9687536,0.015253886650013046,0j,0.0
