Magnitude,Cleaned,Frequency [1/hour],intraday,overnight,monthly,seasonal
115814171.518816,0,0.0133103503367319,0,0,10859728411.3432,0
153481137.113611,0,0.0133217657315319,0,0,10859728411.3432,0
158546775.258396,0,0.0133331811263318,0,0,10859728411.3432,0
124181326.121015,0,0.0133445965211318,0,0,10859728411.3432,0
107408466.432713,0,0.0133560119159317,0,0,10859728411.3432,0
109675456.749462,0,0.0133674273107316,0,0,10859728411.3432,0
123938915.550199,0,0.0133788427055316,0,0,10859728411.3432,0
62212503.4580264,0,0.0133902581003315,0,0,10859728411.3432,0
71619198.9561283,0,0.0134016734951315,0,0,10859728411.3432,0
51500844.4259712,0,0.0134130888899314,0,0,10859728411.3432,0
178984670.495234,0,0.0134245042847313,0,0,10859728411.3432,0
152964033.503631,0,0.0134359196795313,0,0,10859728411.3432,0
175335792.546541,0,0.0134473350743312,0,0,10859728411.3432,0
68229378.4359017,0,0.0134587504691312,0,0,10859728411.3432,0
117320021.119761,0,0.0134701658639311,0,0,10859728411.3432,0
137263448.618931,0,0.0134815812587311,0,0,10859728411.3432,0
70927280.641611,0,0.013492996653531,0,0,10859728411.3432,0
21050507.6389922,0,0.0135044120483309,0,0,10859728411.3432,0
161588623.574179,0,0.0135158274431309,0,0,10859728411.3432,0
99858799.2029657,0,0.0135272428379308,0,0,10859728411.3432,0
48691597.940679,0,0.0135386582327308,0,0,10859728411.3432,0
123195004.919976,0,0.0135500736275307,0,0,10859728411.3432,0
87745550.2997517,0,0.0135614890223306,0,0,10859728411.3432,0
150193959.454274,0,0.0135729044171306,0,0,10859728411.3432,0
97528944.9319253,0,0.0135843198119305,0,0,10859728411.3432,0
34930169.2426726,0,0.0135957352067305,0,0,10859728411.3432,0
66121965.444572,0,0.0136071506015304,0,0,10859728411.3432,0
135060971.355593,0,0.0136185659963304,0,0,10859728411.3432,0
112952880.234707,0,0.0136299813911303,0,0,10859728411.3432,0
107065254.023189,0,0.0136413967859302,0,0,10859728411.3432,0
34860704.345773,0,0.0136528121807302,0,0,10859728411.3432,0
84686644.9114802,0,0.0136642275755301,0,0,10859728411.3432,0
96352071.5661013,0,0.0136756429703301,0,0,10859728411.3432,0
67619376.6089746,0,0.01368705836513,0,0,10859728411.3432,0
211535650.366033,0,0.0136984737599299,0,0,10859728411.3432,0
148709592.227837,0,0.0137098891547299,0,0,10859728411.3432,0
23758430.0592432,0,0.0137213045495298,0,0,10859728411.3432,0
11452500.5120755,0,0.0137327199443298,0,0,10859728411.3432,0
179405127.794981,0,0.0137441353391297,0,0,10859728411.3432,0
68790993.4631343,0,0.0137555507339297,0,0,10859728411.3432,0
147502494.048433,0,0.0137669661287296,0,0,10859728411.3432,0
135019378.530967,0,0.0137783815235295,0,0,10859728411.3432,0
60584339.0480009,0,0.0137897969183295,0,0,10859728411.3432,0
57970890.6083372,0,0.0138012123131294,0,0,10859728411.3432,0
109476230.762487,0,0.0138126277079294,0,0,10859728411.3432,0
55528296.178308,0,0.0138240431027293,0,0,10859728411.3432,0
267097709.412874,0,0.0138354584975292,0,0,10859728411.3432,0
86066763.8133876,0,0.0138468738923292,0,0,10859728411.3432,0
124790935.926204,0,0.0138582892871291,0,0,10859728411.3432,0
97202903.0161716,0,0.0138697046819291,0,0,10859728411.3432,0
142799692.646331,0,0.013881120076729,0,0,10859728411.3432,0
44088023.1615701,0,0.013892535471529,0,0,10859728411.3432,0
53365723.2489492,0,0.0139039508663289,0,0,10859728411.3432,0
55286733.6734348,0,0.0139153662611288,0,0,10859728411.3432,0
84077605.6512848,0,0.0139267816559288,0,0,10859728411.3432,0
94841833.4321436,0,0.0139381970507287,0,0,10859728411.3432,0
132179923.98501,0,0.0139496124455287,0,0,10859728411.3432,0
55924889.6558708,0,0.0139610278403286,0,0,10859728411.3432,0
119404323.281477,0,0.0139724432351285,0,0,10859728411.3432,0
80111934.0738885,0,0.0139838586299285,0,0,10859728411.3432,0
108880708.965397,0,0.0139952740247284,0,0,10859728411.3432,0
15851734.5568715,0,0.0140066894195284,0,0,10859728411.3432,0
49508020.594605,0,0.0140181048143283,0,0,10859728411.3432,0
53813885.106985,0,0.0140295202091283,0,0,10859728411.3432,0
191013124.906547,0,0.0140409356039282,0,0,10859728411.3432,0
32440335.6388617,0,0.0140523509987281,0,0,10859728411.3432,0
87235081.5985231,0,0.0140637663935281,0,0,10859728411.3432,0
50306983.519784,0,0.014075181788328,0,0,10859728411.3432,0
179587097.746625,0,0.014086597183128,0,0,10859728411.3432,0
48190846.994394,0,0.0140980125779279,0,0,10859728411.3432,0
21746626.5734298,0,0.0141094279727278,0,0,10859728411.3432,0
66248035.0927769,0,0.0141208433675278,0,0,10859728411.3432,0
125729720.558514,0,0.0141322587623277,0,0,10859728411.3432,0
48895940.7623356,0,0.0141436741571277,0,0,10859728411.3432,0
27246161.451211,0,0.0141550895519276,0,0,10859728411.3432,0
136580274.952547,0,0.0141665049467276,0,0,10859728411.3432,0
40352958.4432445,0,0.0141779203415275,0,0,10859728411.3432,0
120883903.358605,0,0.0141893357363274,0,0,10859728411.3432,0
54133042.3215427,0,0.0142007511311274,0,0,10859728411.3432,0
61697086.3804853,0,0.0142121665259273,0,0,10859728411.3432,0
18865053.5097074,0,0.0142235819207273,0,0,10859728411.3432,0
84483305.9158027,0,0.0142349973155272,0,0,10859728411.3432,0
111137389.726468,0,0.0142464127103271,0,0,10859728411.3432,0
50823113.2029104,0,0.0142578281051271,0,0,10859728411.3432,0
277014629.544047,0,0.014269243499927,0,0,10859728411.3432,0
144626072.548894,0,0.014280658894727,0,0,10859728411.3432,0
208221189.023247,0,0.0142920742895269,0,0,10859728411.3432,0
102848739.826259,0,0.0143034896843268,0,0,10859728411.3432,0
103020702.464407,0,0.0143149050791268,0,0,10859728411.3432,0
78497824.8207412,0,0.0143263204739267,0,0,10859728411.3432,0
63088334.5549734,0,0.0143377358687267,0,0,10859728411.3432,0
94160723.1296563,0,0.0143491512635266,0,0,10859728411.3432,0
142317566.743087,0,0.0143605666583266,0,0,10859728411.3432,0
93543397.0469252,0,0.0143719820531265,0,0,10859728411.3432,0
137014794.461453,0,0.0143833974479264,0,0,10859728411.3432,0
52987695.0585001,0,0.0143948128427264,0,0,10859728411.3432,0
142894557.584977,0,0.0144062282375263,0,0,10859728411.3432,0
96686707.3337242,0,0.0144176436323263,0,0,10859728411.3432,0
110674773.833417,0,0.0144290590271262,0,0,10859728411.3432,0
35233781.2665891,0,0.0144404744219261,0,0,10859728411.3432,0
159286046.085952,0,0.0144518898167261,0,0,10859728411.3432,0
103335310.874109,0,0.014463305211526,0,0,10859728411.3432,0
102498533.436045,0,0.014474720606326,0,0,10859728411.3432,0
79747627.740807,0,0.0144861360011259,0,0,10859728411.3432,0
214771042.384846,0,0.0144975513959259,0,0,10859728411.3432,0
130273865.852015,0,0.0145089667907258,0,0,10859728411.3432,0
80510691.0060085,0,0.0145203821855257,0,0,10859728411.3432,0
88469559.3172395,0,0.0145317975803257,0,0,10859728411.3432,0
39904170.8390508,0,0.0145432129751256,0,0,10859728411.3432,0
21945590.0473184,0,0.0145546283699256,0,0,10859728411.3432,0
167548443.033488,0,0.0145660437647255,0,0,10859728411.3432,0
135245420.975099,0,0.0145774591595254,0,0,10859728411.3432,0
132246463.500359,0,0.0145888745543254,0,0,10859728411.3432,0
78205770.825733,0,0.0146002899491253,0,0,10859728411.3432,0
109059835.444889,0,0.0146117053439253,0,0,10859728411.3432,0
137201618.275672,0,0.0146231207387252,0,0,10859728411.3432,0
171022135.451353,0,0.0146345361335252,0,0,10859728411.3432,0
151111943.882308,0,0.0146459515283251,0,0,10859728411.3432,0
55464854.2894727,0,0.014657366923125,0,0,10859728411.3432,0
38154666.8144233,0,0.014668782317925,0,0,10859728411.3432,0
108097570.08872,0,0.0146801977127249,0,0,10859728411.3432,0
139339176.094277,0,0.0146916131075249,0,0,10859728411.3432,0
201985059.28125,0,0.0147030285023248,0,0,10859728411.3432,0
188403727.317466,0,0.0147144438971247,0,0,10859728411.3432,0
32673178.2728355,0,0.0147258592919247,0,0,10859728411.3432,0
67810073.7046714,0,0.0147372746867246,0,0,10859728411.3432,0
159961171.084215,0,0.0147486900815246,0,0,10859728411.3432,0
77241832.8606392,0,0.0147601054763245,0,0,10859728411.3432,0
158470368.125465,0,0.0147715208711245,0,0,10859728411.3432,0
130564222.088566,0,0.0147829362659244,0,0,10859728411.3432,0
119985247.398731,0,0.0147943516607243,0,0,10859728411.3432,0
107449377.034029,0,0.0148057670555243,0,0,10859728411.3432,0
68913034.176744,0,0.0148171824503242,0,0,10859728411.3432,0
59082645.8184998,0,0.0148285978451242,0,0,10859728411.3432,0
153210817.5136,0,0.0148400132399241,0,0,10859728411.3432,0
135374635.116718,0,0.014851428634724,0,0,10859728411.3432,0
179808071.698735,0,0.014862844029524,0,0,10859728411.3432,0
41657887.2003965,0,0.0148742594243239,0,0,10859728411.3432,0
41287801.9693979,0,0.0148856748191239,0,0,10859728411.3432,0
80566632.5838006,0,0.0148970902139238,0,0,10859728411.3432,0
53252963.5420629,0,0.0149085056087238,0,0,10859728411.3432,0
66995406.688133,0,0.0149199210035237,0,0,10859728411.3432,0
91499417.76249,0,0.0149313363983236,0,0,10859728411.3432,0
44264477.2236673,0,0.0149427517931236,0,0,10859728411.3432,0
106811460.464071,0,0.0149541671879235,0,0,10859728411.3432,0
111824173.800028,0,0.0149655825827235,0,0,10859728411.3432,0
81271967.5102769,0,0.0149769979775234,0,0,10859728411.3432,0
122231431.877443,0,0.0149884133723233,0,0,10859728411.3432,0
106158126.442321,0,0.0149998287671233,0,0,10859728411.3432,0
61556327.9865608,0,0.0150112441619232,0,0,10859728411.3432,0
47334077.280597,0,0.0150226595567232,0,0,10859728411.3432,0
94452688.1068634,0,0.0150340749515231,0,0,10859728411.3432,0
152036388.757374,0,0.0150454903463231,0,0,10859728411.3432,0
118346594.337917,0,0.015056905741123,0,0,10859728411.3432,0
147824865.509565,0,0.0150683211359229,0,0,10859728411.3432,0
60462890.0660513,0,0.0150797365307229,0,0,10859728411.3432,0
43775518.6249355,0,0.0150911519255228,0,0,10859728411.3432,0
145835678.154108,0,0.0151025673203228,0,0,10859728411.3432,0
20881288.9395135,0,0.0151139827151227,0,0,10859728411.3432,0
67594085.3977867,0,0.0151253981099226,0,0,10859728411.3432,0
130445851.89835,0,0.0151368135047226,0,0,10859728411.3432,0
109884955.586254,0,0.0151482288995225,0,0,10859728411.3432,0
155392853.003317,0,0.0151596442943225,0,0,10859728411.3432,0
79702201.5337027,0,0.0151710596891224,0,0,10859728411.3432,0
72399836.8075996,0,0.0151824750839224,0,0,10859728411.3432,0
111430774.296597,0,0.0151938904787223,0,0,10859728411.3432,0
73371491.8606558,0,0.0152053058735222,0,0,10859728411.3432,0
42297467.9484301,0,0.0152167212683222,0,0,10859728411.3432,0
146256564.850332,0,0.0152281366631221,0,0,10859728411.3432,0
254678149.626256,0,0.0152395520579221,0,0,10859728411.3432,0
79045341.5159559,0,0.015250967452722,0,0,10859728411.3432,0
145830738.774247,0,0.0152623828475219,0,0,10859728411.3432,0
39996061.2846175,0,0.0152737982423219,0,0,10859728411.3432,0
164621753.58999,0,0.0152852136371218,0,0,10859728411.3432,0
102783743.403366,0,0.0152966290319218,0,0,10859728411.3432,0
52224832.3177067,0,0.0153080444267217,0,0,10859728411.3432,0
45420973.1299152,0,0.0153194598215217,0,0,10859728411.3432,0
39920955.0503985,0,0.0153308752163216,0,0,10859728411.3432,0
137674185.209182,0,0.0153422906111215,0,0,10859728411.3432,0
31375165.0783337,0,0.0153537060059215,0,0,10859728411.3432,0
70213673.092596,0,0.0153651214007214,0,0,10859728411.3432,0
130728900.828095,0,0.0153765367955214,0,0,10859728411.3432,0
103225283.803471,0,0.0153879521903213,0,0,10859728411.3432,0
203571778.768574,0,0.0153993675851212,0,0,10859728411.3432,0
18794912.4616829,0,0.0154107829799212,0,0,10859728411.3432,0
225785447.201464,0,0.0154221983747211,0,0,10859728411.3432,0
115122630.303001,0,0.0154336137695211,0,0,10859728411.3432,0
88427567.4138859,0,0.015445029164321,0,0,10859728411.3432,0
38622293.0282288,0,0.015456444559121,0,0,10859728411.3432,0
204660521.50865,0,0.0154678599539209,0,0,10859728411.3432,0
191002381.195353,0,0.0154792753487208,0,0,10859728411.3432,0
107666117.313817,0,0.0154906907435208,0,0,10859728411.3432,0
85607914.6601793,0,0.0155021061383207,0,0,10859728411.3432,0
51683974.95897,0,0.0155135215331207,0,0,10859728411.3432,0
132121352.106238,0,0.0155249369279206,0,0,10859728411.3432,0
137894593.560553,0,0.0155363523227205,0,0,10859728411.3432,0
73663485.9231015,0,0.0155477677175205,0,0,10859728411.3432,0
46881925.6909007,0,0.0155591831123204,0,0,10859728411.3432,0
88334324.2257245,0,0.0155705985071204,0,0,10859728411.3432,0
55847127.3261714,0,0.0155820139019203,0,0,10859728411.3432,0
50804933.0501436,0,0.0155934292967203,0,0,10859728411.3432,0
57133994.6524757,0,0.0156048446915202,0,0,10859728411.3432,0
120129649.069803,0,0.0156162600863201,0,0,10859728411.3432,0
91333105.2460917,0,0.0156276754811201,0,0,10859728411.3432,0
54103374.4015618,0,0.01563909087592,0,0,10859728411.3432,0
19513888.0522384,0,0.01565050627072,0,0,10859728411.3432,0
129446777.312096,0,0.0156619216655199,0,0,10859728411.3432,0
110887369.497736,0,0.0156733370603198,0,0,10859728411.3432,0
6478144.93043794,0,0.0156847524551198,0,0,10859728411.3432,0
49825999.8263556,0,0.0156961678499197,0,0,10859728411.3432,0
145333034.104603,0,0.0157075832447197,0,0,10859728411.3432,0
65860285.1725588,0,0.0157189986395196,0,0,10859728411.3432,0
95110558.2595826,0,0.0157304140343196,0,0,10859728411.3432,0
35122897.3345588,0,0.0157418294291195,0,0,10859728411.3432,0
98031855.5957447,0,0.0157532448239194,0,0,10859728411.3432,0
174514965.648996,0,0.0157646602187194,0,0,10859728411.3432,0
55477352.3311583,0,0.0157760756135193,0,0,10859728411.3432,0
90491458.9528324,0,0.0157874910083193,0,0,10859728411.3432,0
143321404.353241,0,0.0157989064031192,0,0,10859728411.3432,0
84599673.7483533,0,0.0158103217979191,0,0,10859728411.3432,0
115720743.349602,0,0.0158217371927191,0,0,10859728411.3432,0
128744634.845906,0,0.015833152587519,0,0,10859728411.3432,0
60853778.8365409,0,0.015844567982319,0,0,10859728411.3432,0
145960508.903962,0,0.0158559833771189,0,0,10859728411.3432,0
85071652.2134109,0,0.0158673987719189,0,0,10859728411.3432,0
108547754.658424,0,0.0158788141667188,0,0,10859728411.3432,0
84341596.9000408,0,0.0158902295615187,0,0,10859728411.3432,0
3822341.43436206,0,0.0159016449563187,0,0,10859728411.3432,0
44468044.4050967,0,0.0159130603511186,0,0,10859728411.3432,0
61711677.2635673,0,0.0159244757459186,0,0,10859728411.3432,0
60498116.8797329,0,0.0159358911407185,0,0,10859728411.3432,0
25654910.8507299,0,0.0159473065355184,0,0,10859728411.3432,0
122400570.317943,0,0.0159587219303184,0,0,10859728411.3432,0
42835750.7100475,0,0.0159701373251183,0,0,10859728411.3432,0
49261984.1740379,0,0.0159815527199183,0,0,10859728411.3432,0
180049610.269275,0,0.0159929681147182,0,0,10859728411.3432,0
196290213.34841,0,0.0160043835095182,0,0,10859728411.3432,0
102058533.364365,0,0.0160157989043181,0,0,10859728411.3432,0
97577141.7328785,0,0.016027214299118,0,0,10859728411.3432,0
84165137.5116363,0,0.016038629693918,0,0,10859728411.3432,0
58261216.7358106,0,0.0160500450887179,0,0,10859728411.3432,0
83005117.7190722,0,0.0160614604835179,0,0,10859728411.3432,0
127377346.509225,0,0.0160728758783178,0,0,10859728411.3432,0
108385749.165151,0,0.0160842912731177,0,0,10859728411.3432,0
68512935.4782422,0,0.0160957066679177,0,0,10859728411.3432,0
65352350.2171701,0,0.0161071220627176,0,0,10859728411.3432,0
108049947.640418,0,0.0161185374575176,0,0,10859728411.3432,0
76024468.4631996,0,0.0161299528523175,0,0,10859728411.3432,0
46530006.9671009,0,0.0161413682471175,0,0,10859728411.3432,0
75969354.1920165,0,0.0161527836419174,0,0,10859728411.3432,0
47488527.4188082,0,0.0161641990367173,0,0,10859728411.3432,0
37540289.1032404,0,0.0161756144315173,0,0,10859728411.3432,0
115709658.14366,0,0.0161870298263172,0,0,10859728411.3432,0
112912536.783687,0,0.0161984452211172,0,0,10859728411.3432,0
119368265.363193,0,0.0162098606159171,0,0,10859728411.3432,0
68771195.359628,0,0.016221276010717,0,0,10859728411.3432,0
42921198.1235185,0,0.016232691405517,0,0,10859728411.3432,0
129821358.483982,0,0.0162441068003169,0,0,10859728411.3432,0
70746608.5168082,0,0.0162555221951169,0,0,10859728411.3432,0
63849097.675135,0,0.0162669375899168,0,0,10859728411.3432,0
50540188.0019953,0,0.0162783529847167,0,0,10859728411.3432,0
140630845.256892,0,0.0162897683795167,0,0,10859728411.3432,0
91465100.0422683,0,0.0163011837743166,0,0,10859728411.3432,0
17948017.1718405,0,0.0163125991691166,0,0,10859728411.3432,0
144110717.816567,0,0.0163240145639165,0,0,10859728411.3432,0
38539946.222365,0,0.0163354299587165,0,0,10859728411.3432,0
65488351.2701676,0,0.0163468453535164,0,0,10859728411.3432,0
78101263.4069592,0,0.0163582607483163,0,0,10859728411.3432,0
30620742.4446703,0,0.0163696761431163,0,0,10859728411.3432,0
176342130.982805,0,0.0163810915379162,0,0,10859728411.3432,0
89813575.5784646,0,0.0163925069327162,0,0,10859728411.3432,0
93032751.2620761,0,0.0164039223275161,0,0,10859728411.3432,0
81401811.6817167,0,0.016415337722316,0,0,10859728411.3432,0
61974182.9290833,0,0.016426753117116,0,0,10859728411.3432,0
106134986.02091,0,0.0164381685119159,0,0,10859728411.3432,0
112323253.102122,0,0.0164495839067159,0,0,10859728411.3432,0
143522920.009457,0,0.0164609993015158,0,0,10859728411.3432,0
90389139.3729627,0,0.0164724146963158,0,0,10859728411.3432,0
130611908.988062,0,0.0164838300911157,0,0,10859728411.3432,0
77096558.0397917,0,0.0164952454859156,0,0,10859728411.3432,0
106409934.301111,0,0.0165066608807156,0,0,10859728411.3432,0
24084390.2622445,0,0.0165180762755155,0,0,10859728411.3432,0
40865588.0272737,0,0.0165294916703155,0,0,10859728411.3432,0
172670551.545554,0,0.0165409070651154,0,0,10859728411.3432,0
176937158.496564,0,0.0165523224599154,0,0,10859728411.3432,0
120456444.699463,0,0.0165637378547153,0,0,10859728411.3432,0
150514251.497317,0,0.0165751532495152,0,0,10859728411.3432,0
71475552.4941162,0,0.0165865686443152,0,0,10859728411.3432,0
75448867.1302169,0,0.0165979840391151,0,0,10859728411.3432,0
141037822.223259,0,0.0166093994339151,0,0,10859728411.3432,0
73011332.6389509,0,0.016620814828715,0,0,10859728411.3432,0
208346009.102023,0,0.0166322302235149,0,0,10859728411.3432,0
81047596.6934959,0,0.0166436456183149,0,0,10859728411.3432,0
168089904.53295,0,0.0166550610131148,0,0,10859728411.3432,0
82549883.9372593,0,0.0166664764079148,0,0,10859728411.3432,0
133636190.679976,0,0.0166778918027147,0,0,10859728411.3432,0
32077745.8727008,0,0.0166893071975146,0,0,10859728411.3432,0
105924925.137665,0,0.0167007225923146,0,0,10859728411.3432,0
87064697.1363451,0,0.0167121379871145,0,0,10859728411.3432,0
48028518.9631409,0,0.0167235533819145,0,0,10859728411.3432,0
53501754.6684746,0,0.0167349687767144,0,0,10859728411.3432,0
90834839.0056733,0,0.0167463841715144,0,0,10859728411.3432,0
15267238.9383975,0,0.0167577995663143,0,0,10859728411.3432,0
61318874.9106609,0,0.0167692149611142,0,0,10859728411.3432,0
141849983.962134,0,0.0167806303559142,0,0,10859728411.3432,0
117761118.013988,0,0.0167920457507141,0,0,10859728411.3432,0
217703564.870464,0,0.0168034611455141,0,0,10859728411.3432,0
78072584.6107708,0,0.016814876540314,0,0,10859728411.3432,0
76727736.6469747,0,0.0168262919351139,0,0,10859728411.3432,0
51908563.2698735,0,0.0168377073299139,0,0,10859728411.3432,0
106606257.632887,0,0.0168491227247138,0,0,10859728411.3432,0
36329401.1276231,0,0.0168605381195138,0,0,10859728411.3432,0
125347117.414743,0,0.0168719535143137,0,0,10859728411.3432,0
104510512.059294,0,0.0168833689091137,0,0,10859728411.3432,0
32637562.4013787,0,0.0168947843039136,0,0,10859728411.3432,0
59335540.4613717,0,0.0169061996987135,0,0,10859728411.3432,0
64254575.9818683,0,0.0169176150935135,0,0,10859728411.3432,0
42900320.7850231,0,0.0169290304883134,0,0,10859728411.3432,0
134084817.989995,0,0.0169404458831134,0,0,10859728411.3432,0
80269257.6731882,0,0.0169518612779133,0,0,10859728411.3432,0
14329806.2512084,0,0.0169632766727132,0,0,10859728411.3432,0
26685726.6974155,0,0.0169746920675132,0,0,10859728411.3432,0
49121531.4518059,0,0.0169861074623131,0,0,10859728411.3432,0
53225423.7755728,0,0.0169975228571131,0,0,10859728411.3432,0
8359289.00733263,0,0.017008938251913,0,0,10859728411.3432,0
54915802.2413062,0,0.017020353646713,0,0,10859728411.3432,0
142405929.788704,0,0.0170317690415129,0,0,10859728411.3432,0
111241324.723807,0,0.0170431844363128,0,0,10859728411.3432,0
69037204.6860781,0,0.0170545998311128,0,0,10859728411.3432,0
158570378.984422,0,0.0170660152259127,0,0,10859728411.3432,0
116763679.565018,0,0.0170774306207127,0,0,10859728411.3432,0
118941118.850544,0,0.0170888460155126,0,0,10859728411.3432,0
69334423.3852034,0,0.0171002614103125,0,0,10859728411.3432,0
34259596.011638,0,0.0171116768051125,0,0,10859728411.3432,0
67771403.7869867,0,0.0171230921999124,0,0,10859728411.3432,0
91514626.5605371,0,0.0171345075947124,0,0,10859728411.3432,0
117952243.408709,0,0.0171459229895123,0,0,10859728411.3432,0
26768703.8708012,0,0.0171573383843123,0,0,10859728411.3432,0
44636310.6051831,0,0.0171687537791122,0,0,10859728411.3432,0
34071614.236553,0,0.0171801691739121,0,0,10859728411.3432,0
47682369.1514536,0,0.0171915845687121,0,0,10859728411.3432,0
50156360.7730548,0,0.017202999963512,0,0,10859728411.3432,0
75971195.883923,0,0.017214415358312,0,0,10859728411.3432,0
14042901.6141183,0,0.0172258307531119,0,0,10859728411.3432,0
159815527.707248,0,0.0172372461479118,0,0,10859728411.3432,0
60720443.9687321,0,0.0172486615427118,0,0,10859728411.3432,0
142822969.056026,0,0.0172600769375117,0,0,10859728411.3432,0
106295892.628617,0,0.0172714923323117,0,0,10859728411.3432,0
33694766.7951411,0,0.0172829077271116,0,0,10859728411.3432,0
99932014.6070654,0,0.0172943231219116,0,0,10859728411.3432,0
6296203.21330943,0,0.0173057385167115,0,0,10859728411.3432,0
103793242.855483,0,0.0173171539115114,0,0,10859728411.3432,0
148464843.123868,0,0.0173285693063114,0,0,10859728411.3432,0
86593221.2109225,0,0.0173399847011113,0,0,10859728411.3432,0
74524037.4994134,0,0.0173514000959113,0,0,10859728411.3432,0
53010485.2423755,0,0.0173628154907112,0,0,10859728411.3432,0
37834351.6190919,0,0.0173742308855111,0,0,10859728411.3432,0
42477853.3767748,0,0.0173856462803111,0,0,10859728411.3432,0
21919079.6550707,0,0.017397061675111,0,0,10859728411.3432,0
65856095.1722246,0,0.017408477069911,0,0,10859728411.3432,0
50004487.9794529,0,0.0174198924647109,0,0,10859728411.3432,0
90329884.0245378,0,0.0174313078595109,0,0,10859728411.3432,0
25919098.5422494,0,0.0174427232543108,0,0,10859728411.3432,0
78476266.3148986,0,0.0174541386491107,0,0,10859728411.3432,0
44484915.6294029,0,0.0174655540439107,0,0,10859728411.3432,0
102694505.548737,0,0.0174769694387106,0,0,10859728411.3432,0
108146368.809367,0,0.0174883848335106,0,0,10859728411.3432,0
82243945.881465,0,0.0174998002283105,0,0,10859728411.3432,0
41653859.6692977,0,0.0175112156231104,0,0,10859728411.3432,0
76311141.7409383,0,0.0175226310179104,0,0,10859728411.3432,0
64878703.507864,0,0.0175340464127103,0,0,10859728411.3432,0
81685879.6998754,0,0.0175454618075103,0,0,10859728411.3432,0
63820615.5625734,0,0.0175568772023102,0,0,10859728411.3432,0
61874577.055771,0,0.0175682925971102,0,0,10859728411.3432,0
35227194.9243866,0,0.0175797079919101,0,0,10859728411.3432,0
66934981.4252938,0,0.01759112338671,0,0,10859728411.3432,0
91500574.0488026,0,0.01760253878151,0,0,10859728411.3432,0
47568737.6961529,0,0.0176139541763099,0,0,10859728411.3432,0
51426916.8282343,0,0.0176253695711099,0,0,10859728411.3432,0
103820327.60924,0,0.0176367849659098,0,0,10859728411.3432,0
109813223.027079,0,0.0176482003607097,0,0,10859728411.3432,0
76782908.1386018,0,0.0176596157555097,0,0,10859728411.3432,0
151140073.314157,0,0.0176710311503096,0,0,10859728411.3432,0
101012873.204114,0,0.0176824465451096,0,0,10859728411.3432,0
145242091.521761,0,0.0176938619399095,0,0,10859728411.3432,0
88899611.8162204,0,0.0177052773347095,0,0,10859728411.3432,0
90678271.6669045,0,0.0177166927295094,0,0,10859728411.3432,0
23833793.1824126,0,0.0177281081243093,0,0,10859728411.3432,0
141750093.015781,0,0.0177395235191093,0,0,10859728411.3432,0
35586182.6660227,0,0.0177509389139092,0,0,10859728411.3432,0
108478901.440522,0,0.0177623543087092,0,0,10859728411.3432,0
77513095.909418,0,0.0177737697035091,0,0,10859728411.3432,0
89182056.9686427,0,0.017785185098309,0,0,10859728411.3432,0
46392069.4411518,0,0.017796600493109,0,0,10859728411.3432,0
75670170.0761121,0,0.0178080158879089,0,0,10859728411.3432,0
30583624.7637402,0,0.0178194312827089,0,0,10859728411.3432,0
81809680.2611951,0,0.0178308466775088,0,0,10859728411.3432,0
124734071.938628,0,0.0178422620723088,0,0,10859728411.3432,0
75221042.3892411,0,0.0178536774671087,0,0,10859728411.3432,0
40518674.7304411,0,0.0178650928619086,0,0,10859728411.3432,0
113754520.174014,0,0.0178765082567086,0,0,10859728411.3432,0
127013337.77211,0,0.0178879236515085,0,0,10859728411.3432,0
169051463.244076,0,0.0178993390463085,0,0,10859728411.3432,0
116511025.53303,0,0.0179107544411084,0,0,10859728411.3432,0
56943065.899666,0,0.0179221698359083,0,0,10859728411.3432,0
16220926.8173753,0,0.0179335852307083,0,0,10859728411.3432,0
149695435.516213,0,0.0179450006255082,0,0,10859728411.3432,0
61827503.815316,0,0.0179564160203082,0,0,10859728411.3432,0
103378394.888851,0,0.0179678314151081,0,0,10859728411.3432,0
42188895.5379902,0,0.0179792468099081,0,0,10859728411.3432,0
44357254.0678419,0,0.017990662204708,0,0,10859728411.3432,0
81364933.5258601,0,0.0180020775995079,0,0,10859728411.3432,0
86737307.1810164,0,0.0180134929943079,0,0,10859728411.3432,0
30460615.7813683,0,0.0180249083891078,0,0,10859728411.3432,0
93541689.3954711,0,0.0180363237839078,0,0,10859728411.3432,0
126252577.689877,0,0.0180477391787077,0,0,10859728411.3432,0
80044999.5999388,0,0.0180591545735076,0,0,10859728411.3432,0
33089420.7215782,0,0.0180705699683076,0,0,10859728411.3432,0
119379832.617676,0,0.0180819853631075,0,0,10859728411.3432,0
55203029.6782094,0,0.0180934007579075,0,0,10859728411.3432,0
44483796.0812383,0,0.0181048161527074,0,0,10859728411.3432,0
69735423.4210989,0,0.0181162315475074,0,0,10859728411.3432,0
89963100.6635556,0,0.0181276469423073,0,0,10859728411.3432,0
14400065.1123236,0,0.0181390623371072,0,0,10859728411.3432,0
79661819.2644655,0,0.0181504777319072,0,0,10859728411.3432,0
31788756.7855227,0,0.0181618931267071,0,0,10859728411.3432,0
70550120.115062,0,0.0181733085215071,0,0,10859728411.3432,0
83269059.5043557,0,0.018184723916307,0,0,10859728411.3432,0
111358345.222035,0,0.0181961393111069,0,0,10859728411.3432,0
103049045.711734,0,0.0182075547059069,0,0,10859728411.3432,0
